Product_Name,Brand,Rating,Ratings_Count,Ingredients,Category,product_id
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Perilla Ocymoides Leaf Extract,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Disodium EDTA,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Dipotassium Glycyrrhizate,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Panthenol,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Prunus Persica,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Zingiber Officinale,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Rosa Centifolia Flower Extract,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Adenosine,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Arginine,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Schizandra Chinensis Fruit Extract,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Water,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Acorus Calamus Root Extract,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Carbomer,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Caprylyl Glycol,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Butylene Glycol,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Sodium Hyaluronate,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Glycerin,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Propylene Glycol,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Trehalose,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,PVM/MA Copolymer,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Hydroxyethylcellulose,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Hydrolyzed Collagen,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Coptis Japonica Root Extract,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Avena Sativa,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Camellia Sinensis Leaf Extract,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Citrus Grandis,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,PEG-60 Hydrogenated Castor Oil,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Allantoin,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Fragrance,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Aloe Barbadensis Leaf Extract,"Serums, Essence & Ampoules",3248
Effect 3-Step Water Bomb Mask,Wonjin,0.0,0,Onsen-Sui,"Serums, Essence & Ampoules",3248
Illuminating Hydrator ,Sephora,0.0,0,"1,2-Hexanediol",Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Glyceryl Stearate,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Moringa Oleifera Seed Oil,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Rosa Canina Fruit Oil,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Water,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Caprylic/Capric Triglyceride,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Caprylyl Glycol,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Sodium Hyaluronate,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Glycerin,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Trideceth-6,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Polymethyl Methacrylate,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Hydroxyacetophenone,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Mica,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Citric Acid,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Tin Oxide,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Sodium Polyacrylate,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Sodium Hydroxide,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,PEG-30 Dipolyhydroxystearate,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Fragrance,Moisturizers,11278
Illuminating Hydrator ,Sephora,0.0,0,Titanium Dioxide,Moisturizers,11278
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Glyceryl Stearate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Decarboxy Carnosine HCl,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Moringa Pterygosperma Seed Extract,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Disodium EDTA,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Lauric Acid,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Peumus Boldus Leaf Extract,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Saccharide Isomerate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Cetearyl Alcohol,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Cetyl Dimethicone,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Sodium Glutamate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Sodium Lauroyl Glutamate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Sodium Citrate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Sorbitan Laurate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Stearic Acid,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Isopropyl Isostearate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Isohexadecane,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Water,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Caprylic/Capric Triglyceride,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Butylene Glycol,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Sodium Hyaluronate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Glycerin,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Trideceth-6,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Tributyl Citrate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Polymethylsilsesquioxane,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Polygonum Cuspidatum Root Extract,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Citric Acid,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Iron Oxides,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Dimethicone,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,DEA-Cetyl Phosphate,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Bis-PEG-12 Dimethicone Beeswax,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Cyclopentasiloxane,Moisturizers,7525
SPF50 Aqua Plus Hydration UV Protector UVA / UVB,Envie De Neuf,5.0,1,Sodium Polyacrylate,Moisturizers,7525
